StudentID,Age,Gender,AttendancePercentage,StudyHoursPerWeek,AssignmentCompletionRate,PreviousExamScore,ParticipationScore,ExtracurricularActivities,InternetAccessAtHome,ParentEducationLevel,FinalExamScore
1152,16,Male,76,29,75,86,2,No,No,High School,65.85676191507025
1153,17,Male,87,11,74,87,5,No,No,Postgraduate,63.49260105570784
1154,15,Male,78,32,83,72,6,No,Yes,Postgraduate,75.99959489030906
1155,16,Male,82,9,93,82,10,Yes,Yes,Graduate,78.37460883604014
1156,17,Female,91,7,94,66,4,Yes,Yes,Postgraduate,57.851160585949806
1157,15,Female,99,35,47,68,10,Yes,Yes,Graduate,71.06927391744136
1158,15,Female,72,24,41,96,5,No,Yes,High School,64.76780015132294
1159,16,Female,79,23,45,76,9,No,Yes,High School,64.33022968464729
1160,19,Male,94,15,70,44,7,No,No,Postgraduate,62.72560166463802
1161,15,Male,64,7,93,68,2,No,No,High School,55.903816194679706
1162,15,Female,68,27,49,71,1,Yes,No,High School,55.78410542958329
1163,17,Female,88,11,83,99,2,No,Yes,Graduate,70.7478288733297
1164,18,Female,65,27,60,92,3,No,Yes,Postgraduate,60.9089580717872
1165,16,Female,84,11,81,45,2,Yes,No,High School,53.73958869110958
1166,16,Female,90,38,49,41,3,Yes,Yes,Postgraduate,49.23582968708478
1167,19,Female,81,23,62,45,10,No,Yes,High School,70.83691005267747
1168,19,Female,61,13,42,85,9,No,Yes,Graduate,75.81106932210272
1169,16,Female,64,22,71,82,4,Yes,No,High School,59.44825376724265
1170,19,Female,86,29,59,43,9,No,No,Postgraduate,63.588497354368144
1171,17,Male,84,18,49,95,3,Yes,Yes,Postgraduate,67.72523471729238
1172,16,Female,67,29,68,68,1,Yes,No,Graduate,59.69734836246064
1173,19,Male,60,23,80,98,5,No,No,High School,68.49154978157846
1174,16,Male,79,19,91,64,10,Yes,Yes,Graduate,67.8691549076573
1175,18,Female,82,20,90,48,10,No,Yes,Postgraduate,78.59079418337893
1176,15,Female,91,31,85,95,2,No,No,Graduate,76.106171599975
1177,16,Male,70,14,73,42,4,No,No,High School,52.502744534476115
1178,15,Male,98,8,76,65,2,No,Yes,High School,56.93586184930714
1179,19,Female,83,23,59,87,2,Yes,Yes,Graduate,62.189775843205865
1180,15,Male,70,32,100,82,3,No,Yes,Postgraduate,59.82776316368726
1181,16,Female,88,25,100,66,5,No,No,Postgraduate,74.70452316525564
1182,18,Female,85,18,47,75,4,Yes,No,Graduate,63.923673428756025
1183,19,Female,75,37,46,71,2,No,Yes,High School,57.24879495971377
1184,16,Male,94,14,45,40,10,No,Yes,High School,55.49873537790519
1185,19,Male,79,23,50,96,2,No,Yes,High School,63.60948793058236
1186,17,Female,62,34,83,92,6,No,Yes,High School,74.83679023347169
1187,15,Male,60,26,57,93,7,Yes,No,Postgraduate,61.63381816610952
1188,17,Male,60,7,90,55,10,Yes,Yes,High School,67.81996111576893
1189,16,Male,76,22,81,90,6,No,Yes,Graduate,73.72258717297088
1190,18,Male,61,15,96,87,7,Yes,No,Graduate,68.32991843090451
1191,19,Male,88,6,68,50,1,Yes,Yes,Graduate,48.01172210450674
1192,15,Male,79,16,64,65,6,Yes,No,Graduate,60.10562697575972
1193,19,Male,65,10,60,79,3,Yes,No,High School,49.64666116308613
1194,16,Female,67,33,85,94,1,No,No,Postgraduate,66.65131364955485
1195,19,Male,88,34,42,40,8,Yes,Yes,High School,61.992422603896166
1196,15,Male,92,6,57,65,4,No,No,Postgraduate,63.69298296397745
1197,16,Male,62,13,63,67,10,No,Yes,High School,63.937243026119745
1198,19,Male,94,6,86,92,8,Yes,No,Postgraduate,78.85658883105269
1199,18,Male,64,33,77,97,10,No,No,Graduate,75.90996128747321
1200,16,Male,86,37,49,48,4,Yes,No,Graduate,52.329482185686636
1201,16,Male,71,14,66,99,4,No,Yes,Postgraduate,62.35034014537896
1202,18,Male,79,38,51,98,10,No,Yes,Postgraduate,84.19035405951244
1203,17,Female,79,12,46,83,4,Yes,No,Postgraduate,61.27040468376488
1204,15,Male,68,37,56,61,6,No,Yes,Graduate,61.88698588822185
1205,17,Male,98,10,40,47,9,Yes,No,Graduate,50.67314605151627
1206,19,Male,63,23,97,97,5,No,No,High School,73.0640665837185
1207,18,Male,78,36,89,88,10,No,No,Postgraduate,74.85158696303685
1208,17,Female,97,31,65,81,8,Yes,No,Postgraduate,69.40815702847559
1209,16,Female,86,5,54,66,8,Yes,Yes,Postgraduate,56.068236955774594
1210,19,Female,72,37,90,78,4,Yes,No,Graduate,65.03583269981851
1211,19,Female,72,36,99,58,10,No,Yes,Postgraduate,78.66694744980705
1212,17,Female,81,9,72,64,9,Yes,No,Postgraduate,67.08296063089
1213,17,Female,87,21,76,77,9,Yes,No,Graduate,69.1842686101125
1214,18,Female,81,12,86,60,5,Yes,No,Postgraduate,59.44629440858264
1215,15,Female,78,38,70,63,6,Yes,No,High School,68.34157210226618
1216,17,Female,67,13,74,63,5,No,No,Graduate,60.88903567866828
1217,17,Female,67,27,40,99,3,No,Yes,Graduate,60.06816596594367
1218,16,Female,85,39,47,99,8,No,Yes,Graduate,69.46254792463112
1219,19,Female,85,11,51,58,9,No,No,High School,59.587369637313586
1220,15,Female,82,19,98,89,4,No,Yes,Graduate,84.0549574466967
1221,16,Female,72,24,93,86,9,No,Yes,Graduate,70.34562983441167
1222,18,Female,87,29,96,41,9,Yes,No,Graduate,72.3746643422384
1223,18,Female,68,7,58,53,7,No,No,Graduate,64.35416497667018
1224,17,Male,79,28,64,92,8,Yes,No,High School,71.7825788334752
1225,17,Female,78,38,96,71,3,Yes,No,Postgraduate,77.71901929681891
1226,18,Male,98,26,71,81,5,Yes,Yes,Postgraduate,68.21157689618356
1227,17,Female,71,15,51,71,3,Yes,Yes,Graduate,43.325524844653
1228,15,Female,74,12,52,67,7,No,Yes,High School,55.653610135269034
1229,17,Male,90,39,67,87,6,No,Yes,Graduate,70.66147499313698
1230,19,Female,73,12,40,78,3,No,No,Postgraduate,44.29910903791887
1231,17,Male,70,31,90,79,9,Yes,No,Postgraduate,72.8627551547234
1232,16,Male,85,32,45,81,1,No,No,High School,63.354980898624746
1233,15,Male,86,38,47,86,10,No,No,Postgraduate,72.0293990572755
1234,16,Female,70,36,43,79,3,No,Yes,Graduate,55.66998421468513
1235,16,Female,97,19,44,52,10,No,Yes,High School,71.70254326554117
1236,19,Female,93,21,64,51,7,No,No,Postgraduate,59.758645010129676
1237,15,Male,78,37,61,47,3,No,Yes,Graduate,58.444638067976186
1238,15,Male,65,20,67,54,3,Yes,Yes,High School,43.11283544775558
1239,15,Female,97,33,78,65,2,Yes,No,Graduate,60.86928985605082
1240,15,Female,87,13,62,51,9,No,Yes,Postgraduate,61.93284467400879
1241,15,Female,60,37,43,82,4,Yes,No,Graduate,63.54559904975298
1242,19,Female,94,33,91,90,10,Yes,Yes,High School,81.23729991289713
1243,17,Female,99,17,43,85,6,No,Yes,Graduate,62.377200858979165
1244,16,Male,67,25,86,66,2,Yes,No,Postgraduate,59.81176243795982
1245,15,Male,66,25,98,57,9,No,No,High School,71.01443247320223
1246,17,Male,70,9,60,84,7,Yes,No,High School,57.62201012610036
1247,17,Female,98,14,76,75,10,No,Yes,Postgraduate,73.64052131195879
1248,16,Male,63,10,95,88,5,Yes,No,Graduate,71.68330413925491
1249,19,Male,84,17,80,90,7,Yes,Yes,Graduate,67.49995456326324
1250,18,Male,71,5,41,66,4,Yes,No,Postgraduate,51.157383695235396
1251,18,Male,85,24,98,48,10,Yes,Yes,High School,70.06233255543404
1252,17,Male,97,12,46,94,7,No,No,Postgraduate,76.86290708521534
1253,16,Female,71,14,88,78,2,Yes,No,High School,63.5520987823368
1254,18,Male,96,13,55,40,7,No,Yes,High School,62.502814471538336
1255,17,Female,83,7,56,46,4,No,Yes,Graduate,48.1620797240602
1256,19,Female,75,15,59,65,4,Yes,No,Postgraduate,59.92257578009298
1257,18,Female,72,16,97,46,1,Yes,Yes,High School,57.592385052226234
1258,17,Female,84,14,62,91,3,No,No,Graduate,66.04744437074007
1259,17,Female,63,29,73,46,5,Yes,Yes,Postgraduate,53.736953662543876
1260,15,Male,70,29,50,47,5,No,Yes,Postgraduate,53.36302672525019
1261,19,Male,91,15,73,55,2,Yes,No,High School,47.836452325673605
1262,15,Female,66,40,72,42,4,No,No,High School,64.19502309006444
1263,16,Female,70,30,65,84,1,Yes,Yes,High School,55.98038703128142
1264,15,Female,87,18,41,49,9,Yes,Yes,Postgraduate,57.62574635194411
1265,15,Male,100,5,100,89,1,No,Yes,High School,63.161007337902994
1266,18,Female,82,8,62,46,6,No,Yes,Postgraduate,58.36447433149573
1267,17,Male,82,34,80,60,7,No,No,Graduate,71.44605021955518
1268,19,Female,87,16,61,92,3,Yes,No,Postgraduate,63.172418533722414
1269,15,Male,85,39,97,76,1,Yes,Yes,High School,57.27663775842146
1270,19,Female,84,17,73,70,7,Yes,No,Postgraduate,63.442222529852515
1271,15,Male,88,35,99,62,3,Yes,Yes,High School,71.10011349397158
1272,16,Female,78,27,54,96,10,No,Yes,Graduate,75.95710803702323
1273,15,Male,92,8,49,66,6,No,Yes,High School,59.66899264445518
1274,18,Male,95,20,54,95,6,Yes,No,High School,69.18026168962605
1275,17,Male,73,11,81,61,4,Yes,Yes,High School,50.00689925785447
1276,16,Male,73,26,68,78,6,Yes,No,High School,70.36935259499703
1277,15,Male,94,33,96,96,10,No,No,High School,81.09939435460295
1278,19,Male,89,15,62,66,4,No,Yes,High School,59.12875343960344
1279,16,Male,87,37,98,93,8,Yes,No,Graduate,78.82554490655441
1280,16,Female,76,33,56,88,9,No,Yes,Graduate,77.2684483815032
1281,15,Female,62,16,99,43,2,Yes,Yes,Postgraduate,55.16013676808634
1282,16,Female,75,11,48,63,7,Yes,No,High School,55.01398854369654
1283,19,Female,89,30,89,62,9,No,Yes,Postgraduate,78.50592079188621
1284,16,Female,88,13,75,87,9,No,No,Graduate,67.39130346229317
1285,19,Male,74,38,48,58,5,No,No,Graduate,57.302510270657
1286,15,Male,84,17,55,81,1,No,No,High School,51.87568285088205
1287,17,Male,97,40,75,42,6,Yes,Yes,High School,71.87531648025559
1288,16,Male,97,29,87,66,8,No,No,Postgraduate,77.82144755065423
1289,17,Male,82,28,90,42,1,No,Yes,Graduate,59.349715089061974
1290,19,Female,84,21,72,67,2,No,Yes,Postgraduate,56.58378907898789
1291,16,Female,66,6,94,56,1,No,No,Postgraduate,55.7240552459838
1292,18,Female,81,17,70,70,5,Yes,No,Postgraduate,57.065098457047355
1293,17,Female,76,35,45,49,2,Yes,Yes,High School,45.38237095676273
1294,16,Male,77,33,49,88,10,No,No,Graduate,71.7742177282022
1295,17,Male,100,32,55,61,10,No,No,Postgraduate,67.9763840959575
1296,16,Male,69,31,43,69,4,Yes,No,Graduate,58.84802444081394
1297,15,Female,69,19,93,88,1,Yes,Yes,Graduate,60.78271870172652
1298,17,Male,66,35,61,60,7,No,No,Postgraduate,55.79670285212875
1299,18,Female,97,19,52,75,8,Yes,Yes,Postgraduate,63.14909047451359
1300,18,Male,86,37,55,92,5,Yes,Yes,High School,73.8869666309764
1301,19,Male,92,24,91,62,2,Yes,No,Graduate,51.77962240632969
1302,16,Female,60,16,68,77,8,Yes,No,Postgraduate,57.994805686328995
1303,17,Male,93,13,45,51,1,No,Yes,Postgraduate,56.11452391981095
1304,19,Male,63,27,65,64,7,Yes,Yes,Graduate,58.9281833466157
1305,17,Female,76,12,50,93,1,Yes,No,Postgraduate,59.73226596526318
1306,16,Male,63,36,63,96,6,No,Yes,Graduate,70.68749660446008
1307,18,Female,85,18,68,59,6,No,No,Postgraduate,61.245628488231105
1308,15,Male,63,31,42,88,5,No,Yes,Graduate,51.555447085583594
1309,18,Male,60,29,91,88,2,Yes,No,Postgraduate,57.3706495563776
1310,19,Male,66,17,49,81,2,No,Yes,Postgraduate,46.236401675811024
1311,15,Male,89,25,100,46,9,Yes,No,High School,74.66025364150155
1312,19,Male,68,35,99,68,5,No,No,Graduate,71.64790286740153
1313,16,Male,94,9,40,87,5,Yes,Yes,High School,58.1559271048094
1314,15,Male,67,17,91,68,7,No,No,Postgraduate,65.4561408529155
1315,19,Male,83,32,82,52,6,No,Yes,Graduate,65.59057349236106
1316,16,Female,78,29,65,42,2,Yes,Yes,Graduate,52.190975658467124
1317,18,Female,95,39,97,41,1,No,Yes,Postgraduate,58.890066769395844
1318,16,Male,86,11,51,55,5,No,Yes,Postgraduate,63.3402779918547
1319,17,Male,91,36,53,69,4,No,No,Postgraduate,67.18937093187668
1320,16,Female,73,7,64,77,3,No,Yes,Postgraduate,56.5654188239542
1321,16,Male,77,26,47,45,2,No,Yes,Graduate,45.50584909540058
1322,17,Male,87,12,82,84,10,Yes,Yes,High School,72.38215774248731
1323,19,Female,88,21,43,46,2,Yes,No,Graduate,51.28947546732974
1324,19,Male,75,31,67,44,4,No,Yes,Graduate,52.9811397611538
1325,16,Male,94,37,46,95,2,No,No,Graduate,67.51865963297674
1326,17,Female,90,21,49,46,4,Yes,No,Graduate,44.503444145773834
1327,17,Male,63,16,90,73,3,Yes,Yes,Postgraduate,57.051030898456524
1328,18,Male,96,31,96,71,9,No,No,High School,80.10456051441663
1329,19,Female,76,12,97,88,7,Yes,Yes,Graduate,78.13906105402268
1330,15,Male,98,27,75,52,3,No,No,Graduate,57.78837971866132
1331,19,Female,85,33,41,69,8,No,No,High School,57.870833802264094
1332,19,Male,98,24,65,64,9,No,Yes,Postgraduate,74.02361131037088
1333,18,Male,100,20,92,60,7,No,No,Graduate,72.57971782677132
1334,15,Female,63,21,89,99,6,Yes,Yes,Postgraduate,62.88988209592691
1335,18,Female,89,20,53,98,4,Yes,No,Graduate,58.989202431777514
1336,15,Male,89,23,97,60,5,Yes,Yes,Graduate,65.51562048964867
1337,16,Female,81,12,55,67,8,No,Yes,High School,61.98126306174144
1338,15,Female,70,33,93,87,3,Yes,Yes,High School,75.896425645468
1339,18,Male,61,40,82,97,2,No,Yes,Postgraduate,61.49430333663356
1340,19,Male,71,30,81,59,3,No,No,Graduate,61.89388563459475
1341,15,Male,89,35,56,73,7,Yes,Yes,Postgraduate,59.39574601083554
1342,15,Female,95,16,85,44,8,No,Yes,High School,68.75480443862526
1343,17,Female,77,21,61,57,1,No,Yes,High School,58.93292423066787
1344,19,Female,85,19,43,99,7,No,Yes,High School,69.60852358326966
1345,16,Female,66,13,58,78,9,Yes,No,High School,60.359177046132366
1346,18,Male,60,16,41,82,3,No,Yes,High School,57.56268077500284
1347,16,Female,85,36,78,96,3,Yes,No,Postgraduate,74.29440915651836
1348,19,Male,82,29,48,96,8,No,Yes,Postgraduate,72.66797303367757
1349,15,Female,85,22,99,50,4,Yes,Yes,High School,58.8613352995527
1350,15,Male,65,19,58,93,8,No,Yes,Graduate,68.71884953363916
1351,19,Male,65,36,55,56,5,Yes,Yes,Graduate,52.52641922825966
1352,15,Male,67,10,93,87,3,Yes,Yes,Graduate,65.157210423145
1353,15,Female,83,39,64,84,4,No,Yes,Graduate,68.59269569911316
1354,15,Male,81,38,87,61,4,No,No,Graduate,71.92058272952454
1355,18,Male,78,9,57,76,8,No,No,High School,60.819970397523804
1356,18,Female,96,22,62,59,6,No,Yes,Postgraduate,63.80326635668609
1357,17,Male,77,20,92,87,7,Yes,Yes,High School,77.89156618450569
1358,16,Female,90,12,60,99,9,No,Yes,Graduate,73.9698121422323
1359,19,Female,96,29,50,93,6,Yes,No,Graduate,71.94236927155592
1360,19,Male,89,36,78,93,3,No,Yes,Postgraduate,70.7663430924241
1361,19,Male,92,30,80,87,3,Yes,No,High School,70.43177080592486
1362,17,Female,69,26,43,87,3,Yes,No,Postgraduate,60.654787860479054
1363,18,Male,96,35,64,85,10,Yes,No,Graduate,89.22956200100414
1364,17,Female,71,14,71,45,2,No,No,Graduate,40.60749405725881
1365,19,Female,89,16,69,73,1,No,No,Postgraduate,52.67490535843268
1366,16,Female,86,32,84,53,10,Yes,Yes,Graduate,72.24261898267201
1367,15,Male,98,10,98,87,1,Yes,No,High School,69.59821881783759
1368,18,Female,68,24,65,62,4,Yes,No,Graduate,55.211740546074665
1369,18,Male,80,9,96,59,3,Yes,Yes,Graduate,57.483607135659646
1370,17,Male,71,27,100,52,5,Yes,Yes,High School,57.48821247839328
1371,18,Male,88,13,75,86,9,No,No,Graduate,71.54617546433853
1372,19,Male,92,33,90,83,8,Yes,Yes,Postgraduate,84.43618309498943
1373,19,Female,74,20,73,80,9,No,Yes,Postgraduate,71.0653338814078
1374,17,Male,61,26,48,71,5,No,Yes,Graduate,58.677809489524506
1375,19,Female,98,12,51,65,8,No,No,High School,59.33292965014435
1376,16,Female,77,24,41,89,4,Yes,No,High School,67.72071660356434
1377,17,Male,62,18,77,92,5,Yes,Yes,Postgraduate,62.19057674368757
1378,16,Female,66,38,44,53,3,Yes,Yes,Graduate,53.026008139735495
1379,15,Female,77,15,44,91,5,Yes,No,High School,60.674597340149916
1380,16,Male,97,37,91,96,3,No,No,High School,75.64992830714968
1381,15,Female,96,35,61,75,5,No,Yes,Postgraduate,71.61409270632662
1382,15,Female,92,38,44,47,5,No,No,Postgraduate,61.65254898613594
1383,16,Female,90,11,98,79,6,Yes,No,High School,86.4900714524553
1384,17,Female,70,27,43,61,9,Yes,Yes,Postgraduate,63.44634973738898
1385,19,Male,63,11,100,61,1,Yes,Yes,High School,57.82134577170413
1386,19,Female,77,29,48,55,10,Yes,No,Graduate,69.1244081184907
1387,15,Female,63,7,68,66,6,Yes,No,Postgraduate,58.909270102369
1388,15,Female,93,24,61,95,1,Yes,No,Postgraduate,65.30642615526745
1389,17,Female,88,38,66,99,6,No,Yes,Graduate,78.17862517121816
1390,18,Male,83,34,49,100,2,No,Yes,High School,69.62403517825679
1391,16,Female,81,21,55,99,8,Yes,Yes,High School,79.1538158601674
1392,15,Male,61,14,81,49,3,No,Yes,Postgraduate,43.4465764829297
1393,19,Female,65,39,100,64,10,No,No,High School,65.59879667931502
1394,17,Male,84,24,81,70,6,No,Yes,High School,75.24187724169023
1395,16,Male,80,22,100,60,6,No,Yes,Graduate,64.41269738596789
1396,17,Male,75,31,90,66,4,Yes,No,Graduate,57.160335031395206
1397,16,Male,90,40,49,56,5,No,Yes,Graduate,53.04018232647209
1398,16,Male,73,27,45,72,2,Yes,No,Postgraduate,62.65924012817945
1399,15,Female,98,36,88,70,10,Yes,Yes,Graduate,86.18806407263995
1400,17,Female,87,14,44,89,10,No,No,Graduate,66.62453592680824
1401,17,Female,91,15,97,81,8,Yes,No,High School,73.63122829716319
1402,19,Male,87,10,45,65,10,No,No,Graduate,64.2743164357807
1403,19,Female,68,38,98,60,7,Yes,Yes,Postgraduate,73.99695248909926
1404,15,Male,81,40,95,75,10,Yes,No,Graduate,79.52996119433811
1405,15,Male,91,21,98,40,6,No,Yes,Postgraduate,61.61985862798383
1406,18,Female,64,16,86,43,7,No,Yes,High School,63.325232809348456
1407,19,Female,82,25,64,43,1,Yes,Yes,High School,50.420809276419334
1408,16,Male,64,23,98,65,5,No,Yes,Graduate,62.99187042171291
1409,17,Male,91,7,90,43,7,Yes,Yes,High School,66.36062312372674
1410,15,Female,69,22,89,88,1,No,Yes,Graduate,52.268341441820084
1411,17,Female,98,23,100,48,2,Yes,No,High School,66.47067400591548
1412,17,Female,74,10,43,69,9,Yes,No,Postgraduate,61.90458066796517
1413,18,Female,66,20,79,90,3,Yes,Yes,High School,56.40541725641333
1414,19,Male,88,12,98,84,6,Yes,Yes,Graduate,64.29313435508662
1415,15,Female,62,22,87,43,7,Yes,Yes,Graduate,55.7281922321942
1416,17,Female,78,16,71,44,9,No,Yes,Graduate,62.31486680152631
1417,15,Female,69,14,95,100,5,Yes,Yes,Postgraduate,72.9743550870542
1418,16,Male,87,11,90,84,4,No,No,High School,77.47023239910959
1419,18,Male,88,5,91,62,2,No,No,Graduate,60.617097295106014
1420,16,Male,74,40,74,55,3,Yes,Yes,Postgraduate,52.55586669919217
1421,15,Male,94,25,49,61,5,Yes,Yes,Postgraduate,59.79514277985
1422,15,Female,65,28,73,76,2,No,No,Postgraduate,51.956783025055586
1423,19,Male,71,29,75,47,4,Yes,Yes,High School,55.404482231836745
1424,17,Female,97,11,45,87,1,Yes,Yes,High School,65.74455378741463
1425,17,Female,72,21,82,72,4,No,Yes,High School,64.89621403189656
1426,16,Female,88,33,85,94,7,No,No,Postgraduate,75.99607601595005
1427,18,Female,78,34,55,99,3,No,No,High School,69.51170384910695
1428,17,Male,62,11,98,77,10,No,Yes,Graduate,67.661089181478
1429,19,Male,67,37,92,82,8,No,No,Postgraduate,61.232779181956
1430,16,Male,67,11,58,55,6,No,No,High School,47.13258045039937
1431,16,Female,79,28,73,44,6,Yes,Yes,Postgraduate,62.24220200926649
1432,19,Female,63,15,64,55,1,No,No,Postgraduate,50.66168020147155
1433,18,Female,80,13,70,46,5,No,No,High School,64.18823843340404
1434,19,Female,62,16,88,90,3,Yes,No,Postgraduate,65.00589814501677
1435,18,Female,67,39,80,40,10,Yes,No,High School,72.28579646704301
1436,19,Male,82,8,56,48,1,Yes,No,High School,49.950465790657525
1437,19,Female,75,40,86,57,8,Yes,No,High School,74.88701355236016
1438,15,Male,72,32,69,84,7,Yes,Yes,Postgraduate,75.2086024329454
1439,16,Female,62,17,78,97,7,Yes,Yes,Postgraduate,71.68508578210141
1440,19,Female,68,27,93,86,10,No,Yes,High School,82.87424360840318
1441,19,Male,73,23,94,42,10,Yes,No,Postgraduate,63.65723475308642
1442,17,Male,72,28,70,63,10,Yes,Yes,High School,56.216910198844
1443,16,Female,66,20,58,67,4,Yes,No,Graduate,58.1036985204658
1444,17,Female,74,37,74,49,6,Yes,No,Postgraduate,63.82389265429337
1445,16,Female,66,16,68,48,9,No,Yes,Postgraduate,54.42363950712499
1446,17,Female,97,38,98,52,3,Yes,No,Graduate,62.637737991676694
1447,19,Male,93,11,40,87,9,Yes,Yes,Graduate,69.3533744994631
1448,19,Female,100,15,43,74,4,No,No,Graduate,64.68460976192756
1449,15,Male,81,35,67,93,5,No,Yes,High School,73.99955036168294
1450,17,Female,83,33,57,62,7,No,Yes,High School,59.6517733212748
1451,18,Male,96,17,65,86,6,Yes,Yes,Graduate,66.92308160314647
1452,15,Male,60,35,79,56,10,No,Yes,High School,70.14742677587358
1453,17,Female,69,6,58,85,8,No,No,Postgraduate,63.6634306253185
1454,17,Male,75,19,94,46,8,No,Yes,Graduate,70.15076957372875
1455,15,Female,67,15,94,91,8,Yes,No,Postgraduate,71.68364030142367
1456,19,Male,84,38,99,55,3,Yes,Yes,High School,70.34762400402147
1457,17,Female,71,8,96,92,10,No,Yes,Graduate,76.35175086985242
1458,19,Male,84,15,45,79,6,Yes,Yes,High School,58.13599381451014
1459,15,Female,76,33,40,75,7,Yes,No,Postgraduate,67.49081416755058
1460,19,Female,85,6,47,59,9,Yes,Yes,High School,55.13719542303579
1461,16,Male,73,20,72,63,10,Yes,Yes,Postgraduate,67.77075947965557
1462,18,Male,100,17,90,86,10,Yes,No,High School,83.78743207738907
1463,17,Male,95,21,82,44,4,No,Yes,Postgraduate,60.74855644248102
1464,18,Male,82,25,60,84,5,No,No,High School,70.95399750062681
1465,19,Female,65,23,63,45,8,No,Yes,Graduate,59.563076960284135
1466,17,Male,64,11,64,67,1,No,Yes,Graduate,51.51714244611175
1467,19,Female,84,12,86,98,6,Yes,Yes,High School,74.44231532185864
1468,16,Male,77,17,94,44,4,No,No,Postgraduate,67.73163856681244
1469,15,Female,72,6,96,88,5,No,Yes,High School,75.22333629440901
1470,17,Female,73,15,82,78,5,Yes,Yes,Graduate,69.24714557919226
1471,16,Female,87,28,58,77,2,Yes,Yes,Postgraduate,64.97551365396698
1472,16,Female,77,10,68,41,8,Yes,No,High School,54.08870911358977
1473,17,Male,87,30,92,82,2,Yes,No,High School,69.40460397886591
1474,19,Male,86,11,49,78,4,No,No,Postgraduate,62.17910451573809
1475,16,Female,91,23,95,93,5,Yes,No,High School,82.35790522713246
1476,18,Male,68,10,51,60,1,Yes,No,Graduate,50.16023901713637
1477,16,Male,99,33,72,79,6,Yes,No,Graduate,77.40481147361801
1478,19,Female,91,6,95,76,2,Yes,Yes,Postgraduate,74.95312966107167
1479,19,Male,79,23,46,98,5,Yes,Yes,High School,64.87205928485585
1480,18,Male,87,8,56,57,6,Yes,Yes,High School,62.865949022551945
1481,16,Male,92,10,100,93,8,No,Yes,Graduate,84.70720023367082
1482,19,Female,63,32,100,87,9,No,Yes,Postgraduate,79.62032988961681
1483,17,Male,93,34,97,85,6,No,No,Postgraduate,82.10250116567829
1484,15,Female,62,11,99,51,5,Yes,No,Postgraduate,60.05172402412822
1485,15,Male,85,13,49,56,4,Yes,No,Graduate,50.10881840417659
1486,15,Male,67,29,70,76,2,No,Yes,Graduate,60.55430505733413
1487,16,Male,65,37,99,85,2,No,No,Postgraduate,71.441403235743
1488,18,Female,75,5,45,77,7,No,Yes,Postgraduate,60.10968222094819
1489,19,Female,83,10,56,54,5,No,No,High School,45.73958621195606
1490,17,Male,98,22,89,46,7,Yes,Yes,High School,60.76915566529567
1491,17,Female,89,14,76,53,1,No,No,Postgraduate,50.908840082488304
1492,16,Male,72,32,57,89,1,Yes,Yes,Graduate,58.99036374797479
1493,15,Female,64,15,65,40,5,Yes,No,Graduate,45.677265474462445
1494,16,Female,84,37,88,77,2,Yes,Yes,High School,71.47956007709601
1495,18,Male,79,5,93,42,8,No,No,Postgraduate,67.80999457766141
1496,18,Male,77,17,55,76,3,No,Yes,Graduate,63.81834870573977
1497,19,Male,77,24,47,83,1,No,Yes,Graduate,57.384056361937326
1498,19,Male,61,5,63,70,2,Yes,Yes,Graduate,54.77080508477433
1499,18,Female,69,7,52,82,10,Yes,Yes,Graduate,61.73724113190633
1500,18,Female,71,22,68,52,10,No,No,High School,62.99173163982898
1501,18,Female,72,18,71,87,7,Yes,No,Graduate,62.215059089296695
1502,16,Male,70,35,63,57,6,No,No,Graduate,66.38449674485865
1503,18,Male,78,31,55,56,8,Yes,Yes,Postgraduate,72.52972926003275
1504,17,Female,94,21,50,56,7,Yes,No,Postgraduate,60.45701141732586
1505,15,Male,98,33,71,100,10,Yes,Yes,High School,74.44919530719923
1506,18,Female,85,40,45,50,8,Yes,No,High School,57.97299067446724
1507,15,Female,73,30,98,59,3,Yes,Yes,High School,59.84913863956921
1508,16,Female,83,21,74,49,6,Yes,No,High School,54.36898605318155
1509,15,Female,100,26,72,68,7,Yes,Yes,Graduate,66.94846174713327
1510,16,Female,60,29,57,87,10,No,Yes,Postgraduate,69.9730911279523
1511,17,Male,81,6,76,73,1,Yes,No,Graduate,59.69861234693885
1512,16,Male,82,26,52,56,1,Yes,No,Graduate,41.27804517985578
1513,16,Male,78,9,49,93,7,No,No,Graduate,62.18919243259275
1514,19,Female,77,8,76,91,3,No,Yes,Postgraduate,63.48838102354294
1515,18,Female,71,40,65,81,3,No,Yes,High School,58.166162226576695
1516,18,Female,87,10,85,52,5,No,Yes,High School,62.43092077648945
1517,17,Female,87,25,56,83,6,Yes,No,Postgraduate,67.11085141203374
1518,17,Male,92,17,40,86,2,Yes,Yes,Postgraduate,56.65704689274968
1519,18,Male,78,29,64,78,3,No,No,High School,57.77754194121681
1520,19,Female,87,30,73,66,6,Yes,Yes,Graduate,69.21703894875196
1521,18,Female,96,24,78,93,3,No,No,High School,68.33256187643188
1522,19,Female,85,37,49,92,5,Yes,Yes,Postgraduate,60.284931057543304
1523,17,Male,94,18,59,65,9,Yes,Yes,High School,68.76049661775468
1524,15,Male,93,40,46,67,3,Yes,No,High School,55.50488369845069
1525,17,Male,94,21,95,52,6,Yes,Yes,High School,60.469018498106465
1526,17,Female,99,25,55,51,5,Yes,Yes,Postgraduate,61.64761039134943
